YEAR,TITLE,Genre,DIRECTOR,CAST,Level
2012,"Kaashh
(കാശ്)","Action,
Comedy",Sujith-Sajith,"Rajeev Pillai, Bineesh Kodiyeri, Vineeth Kumar, Bazil",2
2012,"Padmavyooham
(പത്മവ്യൂഹം)","Mystery,
Thriller",Bijoy P. I.,"Noby Tharian, Amal Abraham",2
2012,"Parudeesa
(പറുദീസ)",Drama,R. Sarath,"Sreenivasan, Thampy Antony, Swetha Menon",2
2012,"Prabhuvinte Makkal
(പ്രഭുവിന്റെ മക്കൾ)",Drama,Sajeevan Anthikad,"Vinay Forrt, Swasika, Madhu",2
2012,916,Drama,M. Mohanan,"Asif Ali, Mukesh, Anoop Menon, Meera Vasudev",2
2012,My Boss,Romantic comedy,Jeethu Joseph,"Dileep, Mamta Mohandas",2
2012,"Theevram
(തീവ്രം)",Drama,Roopesh Peethambaran,"Dulquer Salman, Shikha Nair, Riya Saira",2
2012,101 Weddings,"Romantic comedy, Drama",Shafi,"Jayasurya, Kunchacko Boban, Bhama, Samvrutha Sunil",2
2012,"Ardhanaari
(അർദ്ധനാരി)",Drama,Santhosh Souparnika,"Manoj K Jayan, Mahalakshmi, Thilakan",2
2012,Idiots,Romantic comedy,K. S. Bava,"Asif Ali, Sanusha",2
2012,"Scene Onnu Nammude Veedu
(സീൻ 1 നമ്മുടെ വീടു്)",Drama,Shaiju Anthikkad,"Lal, Navya Nair",2
2012,"Chettayees
(ചേട്ടായീസ്)","Comedy,
Drama",Shajoon Kariyal,"Biju Menon, Lal",2
2012,Face 2 Face,"Mystery,
Thriller",V. M. Vinu,"Mammootty, Roma Asrani, Ragini Dwivedi",2
2012,Poppins,Drama,V. K. Prakash,"Jayasurya, Indrajith, Kunchacko Boban, Meghana Raj,Padmapriya, Nithya Menen",2
2012,Chapters,Thriller,Sunil Ibrahim,"Nivin Pauly, Sreenivasan, Gauthami Nair, Rejith Menon",2
2012,Hide N' Seek,"Drama,
Romance",Anil,"Divya Darshan, Natasha, Mukesh, Shankar",2
2012,The Hit List,Action thriller,Bala,"Bala, Sandhya, Aishwarya Devan, Unni Mukundan",2
2012,"Madirasi
(മദിരാശി)","Comedy,
Action",Shaji Kailas,"Jayaram, Meera Nandan, Meghana Raj",2
2012,"Oru Kudumba Chithram
(ഒരു കുടുംബചിത്രം)",Drama,Ramesh Tambi,"Kalabhavan Mani, Lakshmi Sharma",2
2012,Matinee,"Romance,
Drama",Aneesh Upasana,"Maqbool Salmaan, Mythili, Lena",2
2012,Yakshi - Faithfully Yours,"Fantasy,
Romance",Abhiram Unnithan,"Avanthika Mohan, Parvathy Nair, Ved, Faizal, Shivakumar",2
2012,"Bavuttiyude Namathil
(ബാവുട്ടിയുടെ നാമത്തിൽ)",Drama,G. S. Vijayan,"Mammootty, Kavya Madhavan, Shankar Ramakrishnan,Kaniha, Rima Kallingal, Vineeth",2
2012,"Da Thadiya
(ഡാ തടിയാ)","Romance,
Comedy",Aashiq Abu,"Shekhar Menon, Ann Augustine, Sreenath Bhasi, Nivin Pauly",2
2012,I Love Me,"Thriller,
Romance",B. Unnikrishnan,"Asif Ali, Unni Mukundan, Isha Talwar, Anoop Menon",2
2012,"Karma Yodha
(കർമ്മയോദ്ധാ)",Action thriller,Major Ravi,"Mohanlal, Rajeev Pillai, Biju Menon",2
2012,"Aakasmikam
(ആകസ്മികം)",Drama,George Kithu,"Siddique, Swetha Menon",2
2013,"Annayum Rasoolum
(അന്നയും റസൂലും)",Rajeev Ravi,"Fahadh Faasil, Andrea Jeremiah",Romance,2
2013,"Nee Ko Njaa Cha
(നി കൊ ഞാ ചാ)",Gireesh,"Sunny Wayne, Parvathy Nair",Comedy,2
2013,"Ente
(എന്റെ)",Rajesh Touchriver,"Siddique, Anjali Patil, Lakshmi Menon",Drama,2
2013,Entry,Rajesh Amanakara,"Baburaj, Ranjini Haridas, Bhagath Manuel,Sija Rose","Action,
Drama",2
2013,"Lisammayude Veedu
(ലിസമ്മയുടെ വീട്)",Babu Janardhanan,"Meera Jasmine, Rahul Madhav, Salim Kumar",Drama,2
2013,My Fan Ramu,Nikhil K. Menon,"Saiju Kurup, Rajeev Pillai",Comedy,2
2013,Isaac Newton S/O Philipose,V Bosse,"Lal, Nedumudi Venu, Abhinaya, Tini Tom",Comedy,2
2013,Maad Dad,Revathy S Varma,"Lal, Nazriya Nazim, Meghana Raj",Drama,2
2013,"Yathrakkoduvil
(യാത്രയ്ക്കൊടുവിൽ)",Basil Zak,"Sreejith Vijay, Vidya, Thilakan",Drama,2
2013,Romans,Boban Samuel,"Kunchacko Boban, Biju Menon, Niveda Thomas, Aparna Nair","Comedy,
Thriller",2
2013,"Annum Innum Ennum
(അന്നും ഇന്നും എന്നും)",Rajesh Nair,"Nishan, Jishnu, Thilakan","Drama,
Romance",2
2013,"Nakhangal
(നഖങ്ങൾ)",Suresh Krisshnan,"Rakendu, Madan Mohan, Megha, Sumesh","Family,
Thriller",2
2013,"Oru Yathrayil
(ഒരു യാത്രയിൽ)","Priyanandanan, Major Ravi, Rajesh Amanakara, Mathews","Vineeth Kumar, Remya Nambeesan,Lakshmi Gopalaswami","Anthology,
Drama",2
2013,Proprietors Kammath & Kammath,Thomson K. Thomas,"Mammootty, Dileep, Rima Kallingal,Karthika Nair","Comedy,
Action",2
2013,Players,Vasudev Sanal,"Jayasurya, Kavya Madhavan, Jishnu,Nishanth Sagar","Romance,
Drama",2
2013,Lokpal,Joshiy,"Mohanlal, Kavya Madhavan",Drama,2
2013,Dracula 2012 3D,Vinayan,"Sudheer Sukumaran, Prabhu, Shraddha Das, Monal Gajjar, Thilakan",Horror,2
2013,"Natholi Oru Cheriya Meenalla
(നത്തോലി ഒരു ചെറിയ മീനല്ല)",V. K. Prakash,"Fahadh Faasil, Kamalinee Mukherjee,Rima Kallingal, Aishwarya","Romance,
Comedy",2
2013,"Oru Nerinte Nombaram
(ഒരു നേരിന്റെ നൊമ്പരം)",P. Sivaram,"Anoop David, Vaigha, Ashamol, Baby Hridya",Drama,2
2013,Celluloid,Kamal,"Prithviraj, Mamta Mohandas, Chandni",Biopic,2
2013,Cowboy (2013 film),P. Balachandrakumar,"Asif Ali, Mythili, Bala, Ambika Mohan","Action,
Thriller",2
2013,Breaking News Live,Sudhir Ambalapadu,"Kavya Madhavan, Mythili, Vineeth",Drama,2
2013,Black Butterfly,Rajaputra Ranjith,"Mithun, Malavika",Romance,2
2013,Housefull,Linson Antony,"Tini Tom, Jyothirmayi",Comedy,2
2013,10:30 am Local Call,Manu Sudhakaran,"Nishan, Shritha Sivadas, Mrudula Murali,Lal, Kailash",Thriller,2
2013,David & Goliath,Rajeev Nath,"Jayasurya, Anoop Menon, Soumya, Anumol",Thriller,2
2013,Shutter,Joy Mathew,"Lal, Sreenivasan, Sajitha Madathil",Thriller,2
2013,"Kili Poyi
(കിളി പോയി)",Vinay Govind,"Asif Ali, Aju Varghese",Stoner film,2
2013,Omega.exe,Binoy George,"Harish Raj, Vineeth, Sanchu, Iniya",Drama,2
2013,Rose Guitarinaal,Ranjan Pramod,"Richard Joy Thomas, Athmeeya Rajan,Rejith Menon","Romance,
Music",2
2013,"Mahatma Ayyankali
(മഹാത്മാ അയ്യങ്കാളി)",Sooriya Deva,"Aju Karthikeyan, Sweta Nakhatra, Madhu, Jagannatha Varma, Manu Varma",Biopic,2
2013,Rebecca Uthup Kizhakkemala,Sunder Das,"Ann Augustine, Sidharth Bharathan,Jishnu, Sai Kumar, Shari, Sukumari, Ambika Mohan","Sports film,
Romance,
Drama",2
2013,Lucky Star,Deepu Anthikad,"Jayaram, Rachana Narayanankutty,Mukesh","Comedy,
Drama",2
2013,"Pakaram
(പകരം)",Sreevallabhan,"Om Prakash, Radhika, Siddique","Thriller,
Revenge",2
2013,Radio,Umer Mohammed,"Iniya, Sarayu, Nishan, Sreejith Vijay",Drama,2
2013,Poombattakalude Taazhvaaram,V.M.Akhilesh,"Nima, Rajesh Mohan, Prethiknjan, Dhirar, Sandhra",Drama,2
2013,Dolls,Shalil Kallur,"John, Sruthi Nair, Parvathy Nair","Romance,
Drama",2
2013,Papilio Buddha,Jayan K. Cherian,"Kallen Pokkudan, David Briggs,Padmapriya, Sreekumar, Saritha Sunil,Prakash Bare, Thampi Antony","Drama,
Environmental film,
Human rights",2
2013,Ithu Manthramo Thanthramo Kuthanthramo,Sainu Pallithazhathu,"Murali Krishna, Lakshmi Menon, Mukesh,Baburaj, Suraj Venjaramoodu",Comedy,2
2013,Kanaa Paadam,Ameen Jawher,"Bhasi, Aarya Gaythri",Drama,2
2013,Ithu Pathiramanal,M. Padmakumar,"Unni Mukundan, Jayasurya, Remya Nambeesan",Action,2
2013,Good Idea,P. K. Sakir,"Sreejith Vijay, Hanna Bella, Unni Sivapal, Ambika Mohan",Romance,2
2013,Red Wine,Salam Bappu,"Mohanlal, Fahad Fazil, Asif Ali, Meghana Raj, Meera Nandan, Mia, Saiju Kurup,Suraj Venjaramoodu, Kailash",Investigative,2
2013,Amen,Lijo Jose Pellissery,"Indrajith, Fahadh Faasil, Swati Reddy,Rachana",Musical,2
2013,3 Dots,Sugeeth,"Kunchacko Boban, Biju Menon, Prathap Pothan, Janani Iyer","Romance,
Comedy,
Thriller",2
2013,Yathra Thudarunnu,Jayan Sivapuram,"Lakshmi Gopalaswami, Irshad, Nedumudi Venu",Drama,2
2013,Kutteem Kolum,Guinness Pakru,"Guinness Pakru, Aditya, Sanusha, Leya","Drama,
Action",2
2013,Emmanuel,Lal Jose,"Mammootty, Fahadh Faasil, Reenu Mathews",Drama,2
2013,Sound Thoma,Vyshakh,"Dileep, Namitha Pramod",Masala,2
2013,Ladies & Gentleman,Siddique,"Mohanlal, Meera Jasmine, Mamta Mohandas, Padmapriya, Mithra Kurian",Comedy,2
2013,Climax,Anil,"Sana Khan, Nishan",Biopic,2
2013,SIM,Diphan,"Deepak Parambol, Ann Augustine","Comedy,
Drama",2
2013,Akam,Shalini Usha Nair,"Fahad Fazil, Anumol",Psychological thriller,2
2013,72 Model,Rajasenan,"Govind Padmasurya, Sreejith Vijay, Soniya Das","Drama,
Comedy",2
2013,August Club,K. B. Venu,"Rima Kallingal, Murali Gopy, Thilakan","Romance,
Drama",2
2013,Progress Report,Saajan,"Siddique, Geetha",Drama,2
2013,Ente Puthiya Number 9567889999,A.G. Sukumaran,"Jaydev, Mehroof, Keerthana, Minnu",Drama,2
2013,Swaasam,Harilal Gandhi,"Jinu Azeez, Jyothi Pillai, Ambika Mohan",Drama,2
2013,Bharya Athra Pora,Akku Akbar,"Jayaram, Gopika",Family,2
2013,Hotel California,Aji John,"Jayasurya, Anoop Menon, Honey Rose,Maria Roy","Comedy,
Action",2
2013,Mumbai Police,Rosshan Andrrews,"Prithviraj, Jayasurya, Maria Roy, Rahman",Thriller,2
2013,Neram,Alphonse Putharen,"Nivin Pauly, Nazriya Nazim, Manoj K. Jayan","Romance,
Comedy,
Thriller",2
2013,Manikya Thamburattiyum Christmas Carolum,"Raffi T M, Prof G Gopalakrishnan","Madhu, Devan, Sukanya, Sona Nair",Drama,2
2013,Musafir,Pramod Pappan,"Rahman, Mamta Mohandas, Bala, Divya Unni","Thriller,
Drama",2
2013,Aaru Sundarimaarude Katha,Rajesh K. Abraham,"Lakshmi Rai, Shamna Kasim, Nadiya Moidu, Lena, Narain",Romance,2
2013,Orissa,M. Padmakumar,"Unni Mukundan, Sanika Nambiar, Kaniha",Drama,2
2013,Vallatha Pahayan,"Niyas Bakker, Razaq Muhammed","Manikandan Pattambi, Rachana, Vinod Kovoor, Niyas Bakker,",Drama,2
2013,Aattakatha,Kannan Perunudiyoor,"Vineeth, Meera Nandan, Malavika Wales","Musical,
Romance",2
2013,English,Shyamaprasad,"Jayasurya, Nivin Pauly, Mukesh, Nadia Moidu, Remya Nambeesan","Drama,
Black humour",2
2013,Karuman Kasappan,Sajil Parli,"Shaji, Krisha Kurup, Vinod",Drama,2
2013,Once Upon a Time,Binu Sasidharan,"Salim Kumar, Mala Aravindan",Animation,2
2013,Up & Down: Mukalil Oralundu,T. K. Rajeev Kumar,"Indrajith, Prathap Pothen, Meghana Raj,Remya Nambeesan, Shruthy Menon",Psychological thriller,2
2013,Abhiyum Njanum,S. P. Mahesh,"Rohith, Archana Kavi, Lal, Menaka, Rejith Menon",Romance,2
2013,Honey Bee,Jean Paul Lal,"Asif Ali, Bhavana, Sreenath Bhasi, Lal,Archana Kavi",Comedy,2
2013,Pigman,Avira Rebecca,"Jayasurya, Remya Nambeesan",Drama,2
2013,Teens,Jahangir Sams,"Sajith Raj, Divyadarshan","Romance,
Drama",2
2013,ABCD: American-Born Confused Desi,Martin Prakkat,"Dulquer Salmaan, Jacob Gregory, Aparna Gopinath",Comedy,2
2013,Left Right Left,Arun Kumar Aravind,"Indrajith, Murali Gopy, Saiju Kurup,Remya Nambeesan, Lena",Political,2
2013,Thank You,V. K. Prakash,"Jayasurya, Honey Rose, Saiju Kurup","Thriller,
Drama",2
2013,Money Back Policy,Jayaraj Vijay,"Sreenivasan, Sreejith Vijay, Sarayu",Comedy,2
2013,Mr. Bean,Reji Paul,"Divya Darshan, Avanthika Mohan, Pritam Kagne",Comedy,2
2013,5 Sundarikal,"Amal Neerad, Aashiq Abu,Anwar Rasheed, Sameer Thahir, Shyju Khaild","Dulquer Salman, Fahadh Faasil, Nivin Pauly, Kavya Madhavan, Honey Rose,Isha Sharvani","Anthology,
Romance",2
2013,Ayaal,Suresh Unnithan,"Lal, Iniya, Lena, Lakshmi Sharma","Period,
Drama",2
2013,God for Sale,Babu Janardhanan,"Kunchacko Boban, Anumol, Jyothi Krishna, Suraj Venjaramoodu","Satire,
Drama",2
2013,Paisa Paisa,Prasanth Murali,"Indrajith, Mamta Mohandas, Sandhya, Apoorva Bose",Thriller,2
2013,Buddy,Raaj Prabavathy Menon,"Anoop Menon, Srikanth, Bhumika Chawla,Balachandra Menon, Asha Sarath","Comedy,
Drama",2
2013,Mizhi,Tejas Perumanna,"Sudheesh, Pooja Vijayan, Sona, Ashokan,Riza Bava",Drama,2
2013,Tourist Home,Shebi,"Sreejith Vijay, Meera Nandan, Hemanth Menon, Saiju Kurup, Kalabhavan Mani,Sarayu",Drama,2
2013,Kallante Makan,Sudev,"Anoop Chandran, Lakshmipriya, Master Yadukrishnan",Comedy,2
2013,Police Maaman,B R Jacob,"Baburaj, Radha Varma",Comedy,2
2013,Crocodile Love Story,Anoop Ramesh,"Praveen Prem, Avanthika Mohan,Manikuttan, Kalabhavan Mani","Comedy,
Romance",2
2013,Kunthapura,Joe Eshwar,"Biyon, Priya Lal, Anu Hassan","Drama,
Period",2
2013,Vazhiyariyathe,V M Karayad,"Sai Balan, Dimple Rose",Romance,2
2013,One,Parthan Mohan,"Soumya Sadanandan, Rosmin Jolly,Jagadeesh",Horror,2
2013,101 Chodyangal,Sidhartha Shiva,"Indrajith, Lena, Nishant Sagar, Kalabhavan Niyas",Drama,2
2013,Black Ticket,Udayachandran,"Sai Kumar, Prem Kumar, Anil Murali, Majeed, Ambika Mohan",Drama,2
2013,Penangunni,Manoj Chandrasekharan,"Abhijit Sanal, Vaishnavi",Children's film,2
2013,Kadal Kadannoru Mathukkutty,Ranjith,"Mammootty, Alisha Mohammed,Nedumudi Venu, Meera Nandan",Drama,2
2013,Memories (മെമ്മറീസ്),Jeethu Joseph,"Prithviraj, Meghana Raj, Rahul Madhav,Mia George",Psychological thriller film,2
2013,Neelakasham Pachakadal Chuvanna Bhoomi,Sameer Thahir,"Dulquer Salmaan, Sunny Wayne",Road Movie,2
2013,Pullipulikalum Aattinkuttiyum,Lal Jose,"Kunchako Boban, Namitha Pramod",Comedy,2
2013,Kalimannu,Blessy,"Shweta Menon, Biju Menon, Suhasini",Drama,2
2013,Olipporu,A. V. Sasidharan,"Fahadh Faasil, Subiksha, Kalabhavan Mani, Thalaivasal Vijay, Sidharth Bharathan",Drama,2
2013,Arikil Oraal,Sunil Ibrahim,"Indrajith, Nivin Pauly, Remya Nambeeshan, Lena","Mystery,
Thriller",2
2013,Artist,Shyamaprasad,"Fahadh Faasil, Ann Augustine, Sreeram Ramachandran",Drama,2
2013,Kunjananthante Kada,Salim Ahamed,"Mammootty, Nyla Usha, Salim Kumar,Balachandra Menon",Drama,2
2013,BlackBerry,K. B. Madhu,"Baburaj, Sunny Wayne, Mythili",Comedy,2
2013,Raavu,Ajith Ravi Pegasus,"Sanam Prasad, Nancy Gupta, Manasi Thomas, Vinu Abraham",Drama,2
2013,Daivathinte Swantham Cleetus,Marthandan,"Mammootty, Honey Rose, Sanam Shetty","Comedy,
Drama",2
2013,D Company,"M. Padmakumar, Dipan, Vinod Vijayan","Jayasurya, Fahadh Faasil, Asif Ali, Anoop Menon, Unni Mukundan, Samuthirakani,Bhama, Ananya",Action,2
2013,Sringara Velan,Jose Thomas,"Dileep, Vedhika, Nedumudi Venu,Kalabhavan Shajon",Romantic comedy,2
2013,Ezhamathe Varavu,Hariharan,"Vineeth, Indrajith, Bhavana, Kavitha",Thriller,2
2013,North 24 Kaatham,Anil Radhakrishnan Menon,"Fahadh Faasil, Nedumudi Venu, Swati Reddy",Thriller,2
2013,Radio Jockey,Rajasenan,"Arjun Nandakumar, Nimisha Suresh, Ria Saira, Rajasenan",Drama,2
2013,Careebeyans,Nandukumar,"Kalabhavan Mani, Swetha Menon,Siddigue, Ambika Mohan",Action,2
2013,KQ,Baiju Johnson,"Baiju Johnson, Anson Paul, Parvathy Omanakuttan, I. M. Vijayan, Shakeela",Action,2
2013,Zachariayude Garbhinikal,Aneesh Anvar,"Lal, Rima Kallingal, Sanusha",Comedy,2
2013,3G : Third Generation,A. Jayaprakash,"John Jacob, Arun Narayan, Mehul James, Vidya Unni",Romance,2
2013,Camel Safari,Jayaraj,"Arun Shankar, Pankaja Menon, Sekhar Menon, Kamal Gaur",Romance,2
2013,Kaanchi,G N Krishnakumar,"Indrajith, Murali Gopy, Maria John,Archana Gupta",Action,2
2013,Last Bus 8:35 pm,Sreejith Mahadevan,"Devan, Sona, Joe, Kavya, Ponnu",Thriller,2
2013,Pattupusthakam,Prakash Kolleri,"Vinod Isac, Asha Tomy","Drama,
Environmental film",2
2013,Pithavum Kanyakayum,"Rupesh Paul,
Sajiv Menon","M. G. Sasi, Kripa, Sasi Kalinga",Drama,2
2013,Bunty Chor,Mathews Abraham,"Nixon George, Sreejith Vijay, Praveen Prem, Kochupreman, Sasi Kalinga",Heist,2
2013,Idukki Gold,Aashiq Abu,"Babu Antony, Maniyanpilla Raju, Sajitha Madathil",Drama,2
2013,Malayala Nadu,Sasi Vadakkedathu,"Aniyappan, Arjun, Sruthibala",Romance,2
2013,Pattam Pole,Azhagappan,"Dulquer Salmaan, Malavika Mohanan,Archana Kavi, Anoop Menon",Romantic comedy,2
2013,Nadodimannan,Viji Thampi,"Dileep, Ananya, Mythili, Archana Kavi,Sayaji Shinde",Romance,2
2013,Bangles,Dr. Suvid Wilson,"Ajmal Ameer, Poonam Kaur, Archana Kavi",Thriller,2
2013,Cleopatra,Rajan Shankaradi,"Manoj K. Jayan, Prerana",Drama,2
2013,Cold Storage,"Vinod Vikraman, Shaiju Thamban","Basil, Jafeena, Muhamed Noufal",Thriller,2
2013,For Sale,Sathish Ananthapuri,"Mukesh, Sandhya",Drama,2
2013,Pottas Bomb,Sursh Achoos,"Indrans, Tini Tom, Priyanka, Anu SIthara, Chinju Mohan",Thriller,2
2013,Philips and the Monkey Pen,"Rojin Philip, Shanil Muhammed","Master Sanoop, Jayasurya, Remya Nambeesan",Children's film,2
2013,Ginger,Shaji Kailas,"Jayaram, Muktha",Drama,2
2013,Kadhaveedu,Sohanlal,"Kunchacko Boban, Bhama, Rituparna Sengupta","Anthology
Drama",2
2013,Geethaanjali,Priyadarshan,"Mohanlal, Nishan, Keerthi Suresh",Horror,2
2013,Thira,Vineeth Sreenivasan,"Shobhana, Dhyan Sreenivasan",Thriller,2
2013,Oru Soppetty Katha,Hafiz Ismail,"Shafeek Rahman, Hakkim Shajahan, Vanitha Manohar, Radhika Pillai",Comedy,2
2013,Nadan,Kamal,"Jayaram, Remya Nambeesan",Drama,2
2013,Mukham Mootikal,P. K. Radhakrishnan,"Guru Chemanchery Kunjiraman Nair, Irshad, Mohana",Drama,2
2013,Vishudhan,Vysakh,"Kunchacko Boban, Mia",Drama,2
2013,Bicycle Thieves,Jis Joy,"Asif Ali, Aparna Gopinath, Saiju Kurup, Aju Varghese",Drama,2
2013,Escape from Uganda,Rajesh Nair,"Rima Kallingal, Parthiban,Vijay Babu",Drama,2
2013,Namboothiri Yuvavu @43,Mahesh Sharma,"Maniyanpilla Raju, Thanushree Reghuram",Drama,2
2013,Punyalan Agarbathis,Ranjith Sankar,"Jayasurya, Nyla Usha",Drama,2
2013,Weeping Boy,Felix Joseph,"Sreenivasan, Arjun Narayan, Shritha Sivadas, Praveena, Lena Abhilash",Comedy,2
2013,Chewing Gum,Praveen M Sukumaran,"Sunny Wayne, Thinkal Bhal",Drama,2
2013,Miss Lekha Tharoor Kaanunnathu,Shajiyem,"Meera Jasmine, Badri, Suraj venjaramoodu, sankar, nandu, rosinjolly, geetha vijayan","Psychological thriller,",2
2013,The Power of Silence,V. K. Prakash,"Mammootty, Pallavi Purohit, Anoop Menon",Thriller,2
2013,Red Rain,Rahul Sadasivan,"Narain, Leona Lishoy",Sci-Fi,2
2013,Vedivazhipadu,Shambhu Purushothaman,"Saiju Kurup, Indrajith, Anumol, Murali Gopy, Mythili, Anusree",Drama,2
2013,Good Bad & Ugly,V. R. Rathish,"Sreejith Vijay, Meghana Raj",Drama,2
2013,Lillies of March,Sathish Thariyan,"Rahman, Abhimanyu, Abhinay, Sreejith Ravi",Drama,2
2013,Njan Anaswaran,G. Krishnaswami,"Ashokan, Vaiga",Drama,2
2013,Drishyam Blockbuster of the year,Jeethu Joseph,"Mohanlal, Meena, Ansiba Hassan","Drama,Thriller",2
2013,Oru Indian Pranayakatha,Sathyan Anthikkad,"Fahadh Faasil, Amala Paul",,
2013,Ezhu Sundara Rathrikal,Lal Jose,"Dileep, Rima Kallingal",,
2014,"Sony, Sajan, Sajna, Sreekutti",Drama,,,
2014,"Niyaz, Sarangi,",,,,
2014,Joshy Mathew,"Manoj K Jayan, Meera Nandan",Children's film,,
2014,Aadhi Balakrishnan,"Arun. V.Narayan, Swarna Thomas",Romance,,
2014,Sharath A. Haridaasan,"Dulquer Salman, Nazriya Nazim, Siddique, Santhanam",Romance,,
2014,T. V. Chandran,"Kailash, Sreenivasan, Mythili, Meera Nandan",Drama,,
2014,Mamas K. Chandran,"Mukesh, Saikumar, Innocent, Aparna Gopinath, Janardhanan, Vijayaraghavan, Biju Menon",Comedy,,
2014,Abrid Shine,"Nivin Pauly, Anoop Menon, Joy Mathew, Nikki Galrani",Sports,,
2014,Manoj Kana,"Anumol, M.R. Gopakumar",Drama,,
2014,Krishnajith S Vijayan,"Riyas M. T, Swarna Thomas, Lakshmi Sharma, Abid Anwar",Family,,
2014,London Bridge,Anil C Menon,"Prithviraj Sukumaran, Andrea Jeremiah, Nanditha Raj, Pratap Pothen, Lena Abhilash",Drama,
2014,Om Shanti Oshana,Jude Anthony Joseph,"Nivin Pauly Nazriya Nazim, Vineeth Srinivasan, Aju Varghese, Vinaya Prasad, Renji Panicker, Lal Jose",Romantic Comedy,
2014,Balyakalasakhi,Pramod Payyannur,"Mammootty, Isha Talwar, Meena, Mamukkoya",Drama,
2014,Salaam Kashmier,Joshiy,"Suresh Gopi, Jayaram, Mia George, Lalu Alex",Action,
2014,Pakida,Sunil Karyattukara,"Asif Ali, Biju Menon, Shine Tom Chacko, Malavika Sai",Thriller,
2014,@Andheri,Biju Bhaskar Nair,"Sreenivasan, Aparna Nair, Atul Kulkarni, Bineesh Kodiyeri",Drama,
2014,Dial 1091,Santo Thattil,"Lalu Alex, Sivaji Guruvayoor",Awareness,
2014,Alice: A True Story,Anil Das,"Priyamani, Prathap Pothan, Rahul Madhav",Drama,
2014,Happy Journey,Boban Samuel,"Jayasurya, Aparna Gopinath, Lal, Lalu Alex",Drama,
2014,Thomson Villa,Abin Jacob,"Ananya, Hemanth Menon, Sarayu, Innocent",Family,
2014,Swapaanam,Shaji N. Karun,"Jayaram, Siddique, Kadmbari, Lakshmi Gopalaswamy","Drama, Musical",
2014,Ettekal Second,Kanakaraghavan,"Govind Padmasoorya, Mia George","Drama, Romantic",
2014,Manja,Binoy Urmise,"Niyas, Ramesh Pisharody",Comedey,
2014,Minimolude Achan,Santhosh Pandit,"Santhosh Pandit, Sonia","Romantic, Drama",
2014,Nattarangu,Ramesh Maniyath,"Irshad, Vaigha",Drama,
2014,Parayan Baaki Vechathu,Kareem,"Maqbool Salmaan, Anumol, Devika",Political,
2014,Raktharakshas 3D,R Factor,"Sunny Wayne, Ananya",Horror,
2014,On The Way,Shanu Samad,"Sidhartha Shiva, Swasika, Surabhi",Thriller,
2014,Chakkaramampazham,P. Babu,"Kalabhavan Mani, Rajani Murali",Drama,
2014,Snehamulloral Koodeyullappol,Riju Nair,"Madhu, Manikkuttan, Sunu Lakshmi",Romance,
2014,Hangover,Sreejith Sukumaran,"Maqbool Salmaan, Shine Tom Chacko, Archana Gupta, Shritha Sivadas",,
2014,Konthayum Poonoolum,Jijo Antony,"Kunchacko Boban, Bhama",Drama,
2014,Father in Love,Vijayakumar K G,"Aasique, Kaveri, Navya",Drama,
2014,Vasanthathinte Kanavazhikalil,Anil V Nagendran,"Samuthirakani, Mukesh, Surabhi, Siddique",Patriortism,
2014,Praise the Lord,Shibu Gangadharan,"Mammooty, Reenu Mathews",Drama,
2014,Parankimala,Sennan Pallassery,"Biyon, Vinuda Lal",Romance,
2014,Puravasthu,M. S. Mahendra Kumar,"Pious Paul, Gopika Lal, Sunil Sukhada",Thriller,
2014,Mr. Wrong Number,Surya Menon,"Diyono, Alphy, Karthik Sreekumar, Akhil Augustin, Abhay Ravi",Thriller,
2014,Oru Campus Kadha,George Vettom,"Rishi, Nanma Somanath",Romance,
2014,Onnum Mindathe,Sugeeth,"Jayaram, Meera Jasmine, Manoj K Jayan",Drama,
2014,Day Night Game,Shibu Prabhakar,"Jithan Ramesh, Maqbool Salmaan, Archana Kavi, Bhagath Manuel",Thriller,
2014,Gamer,M R Anoop Raj,"Arjun Nandakumar, Basil, Nedumudi Venu, Devadevan, Hanna Bella",Thriller,
2014,Ponnarayan,Jibin Edavanakkad,"Babu Jose, Liana Raj",Drama,
2014,Gangster,Aashiq Abu,"Mammootty, Nyla Usha, Aparna Gopinath, Sekhar Menon",Crime thriller,
2014,7th Day,Syamdhar,"Prithviraj, Vinay Forrt, Anu Mohan, Janani Iyer",Crime thriller,
2014,Ringmaster,Rafi,"Dileep, Honey Rose, Keerthi Menaka, Kalabhavan Shajon",Family,
2014,Polytechnic,M Padmakumar,"Kunchacko Boban, Aju Varghese, Bhavana",Family,
2014,1 by Two,Arun Kumar Aravind,"Fahadh Faasil, Murali Gopy, Honey Rose, Abhinaya",Psychological thriller,
2014,Masala Republic,Visakh GS,"Indrajith, Sunny Wayne, Aparna Nair",Satire,
2014,Samsaaram Aarogyathinu Haanikaram,Balaji Mohan,"Dulquer Salmaan, Nazriya Nazim, Maniyanpilla Raju",Comedy,
2014,Mosayile Kuthira Meenukal,Ajith Pillai,"Asif Ali, Sunny Wayne, Janani Iyer, Swati Reddy",Adventure,
2014,Law Point,Lijin Jose,"Kunchacko Boban, Namitha Pramod",Drama,
2014,To Noora with Love,Babu Narayanan,"Mamta Mohandas, Krish Sathaar, Kaniha, Archana Kavi",Romance,
2014,Ulsaha Committee,Akku Akbar,"Jayaram, Isha Talwar, Sheela, Suraj Venjaramoodu, Kalabhavan Shajon",Comedy,
