#Year,Title,Genre,Director,Cast,Level
2010,Maryada Ramanna,,S. S. Rajamouli,"Sunil, Saloni Aswani, Brahmaji",1
2010,Allam Bellam,,,"Aman Khan, Riya, Karan Kapoor",0
2010,Brahmalokam To Yamalokam,,,"Rajendra Prasad, Shivaji, Kalyani",0
2010,Comedy Express,,,"Kaushal, Babu Mohan, Rajesh",1
2010,Kothimooka,,AVS,"Krishnudu, Shraddha Arya, Bramhanandam",0
2010,Maa Annayya Bangaram,,Jonnalagadda Srinivas,"Rajasekhar, Kamalinee Mukherjee, Rohit",0
2010,Don Seenu,,Gopichand,"Ravi Teja, Shriya Saran, Srihari",1
2010,Badmaash,,Vandematharam Srinivas,"Naga Siddharth, Ekta, Chandra Mohan",0
2010,Sye Aata,,,"Charmi, Ajay, Rao Ramesh",0
2010,Chapter 6,,Suriya Kiran,"Kalyani, Bala, Sonia Suri",0
2010,Happy Happy Gaa,,,"Varun Sandesh, Vega Tamotia, Saranya Mohan",0
2010,Ramdev,,,"Abbas, Sai Kiran, Gracy Singh",1
2010,Aunty Uncle Nandagopal,,,"Vadde Naveen, Lakshana, Bramhanandam",0
2010,Chethilo Cheyyesi,,,"Abhishek, Pratishta, Sarath Babu",1
2010,Gudu Gudu Gunjam,,,"Parthu, Aarthi Puri, Rajendra Prasad",0
2010,Bhageerathudu,,,"Vinodkumar, Yamuna, Manju Bhargavi",0
2010,Gaayam 2,,,"Jagapati Babu, Vimala Raman, Kota Srinivasa Rao",1
2010,Thakita Thakita,,,"Harsh Vardhan Rane, Haripriya, Vijay Samrat, Trinetrudu, Karthik Sabesh, Bhakti Punjani, Aditi Chengappa",1
2010,Emaindi Nalo,,,"Rajendra Prasad, Shivaji, Archana",1
2010,Puli,"Action, Romance",S. J. Surya,"Pawan Kalyan, Nikesha Patel",2
2010,Adi Nuvve,,,"Chaitanya, Aksha Pardasany, Naresh",1
2010,Bhairava IPS,,,"Srihari, Sindhu Tolani, Tanikella Bharani",0
2010,Saradagaa Kasepu,,Vamsi,"Allari Naresh, Madhurima, Srinivas Avasarala",0
2010,Khaleja,,Trivikram Srinivas,"Mahesh Babu, Anushka Shetty",2
2010,Brindavanam,,Vamsi Paidipally,"NTR Jr, Kajal Aggarwal, Samantha",1
2010,Priyamaina Anjali,,,"Shankar, Pooja Roshan",0
2010,Bava,,,"Siddharth, Pranitha",1
2010,Prathi Roju,,,"Ravi Babu, Bindu Madhavi",0
2010,Collector Ghari Bharya,,,"Prakash Raj, Bhumika Chawla",0
2010,Kalyanram Kathi,,,"Kalyan Ram, Shaam, Sana Khan, Saranya Mohan",1
2010,Yemaindi Ee Vela,,Sampath Nandi,"Varun Sandesh, Nisha Aggarwal",0
2010,Karma,,,"Shesh Adavi, Jade Tailor, Sher Ali",2
2010,Orange,"Drama,Romance, Action",Bhaskar,"Ram Charan Teja, Genelia D'Souza, Shazahn Padamsee",1
2010,Alasyam Amrutam,,,"Nikhil Siddhartha, Madhurima, Arvind Krishna",1
2010,Kathi Kantha Rao,,E. V. V. Satyanarayana,"Allari Naresh, Kamna Jethmalani, Krishna Bhagawan",1
2010,Manasara,,Ravi Babu,"Vikram, Sri Divya",1
2010,Nagavalli,,P. Vasu,"Venkatesh, Anushka Shetty, Richa Gangopadhyay, Shraddha Das,Kamalinee Mukherjee, Poonam Kaur",0
2010,Ragada,,Veeru Potla,"Nagarjuna, Anushka Shetty, Priyamani",0
2010,Ranga the Donga,,G V Sudhakar Naidu,"Srikanth, Vimala Raman, Ramya Krishna",0
2010,Broker,,R. P. Patnaik,"R. P. Patnaik, Sri Hari, Asha Saini",1
2009,Aa Okkadu,Thriller,NS Murthy,"Ajay, Madhurima",1
2009,Aakasamantha,Family/Drama,Radha Mohan,"Prakash Raj, Trisha Krishnan, Jagapati Babu",1
2009,Amaravathi,Thriller,Ravi Babu,"Bhoomika Chawla, Taraka Ratna, Sneha, Sindhura Gadde",1
2009,Anjaneyulu,Comedy,Parasuram (Bujji),"Ravi Teja, Nayantara, Sonu Sood",2
2009,Arundhati,Thriller,Kodi Ramakrishna,"Anushka, Sonu Sood",1
2009,Arya 2,Romance,Sukumar,"Allu Arjun, Kajal Agarwal, Navdeep",2
2009,Baanam,Drama,Chaitanya Dantuluri,"Nara Rohit, Vedhika",2
2009,Bendu Apparao R.M.P.,Comedy,E. V. V. Satyanarayana,"Allari Naresh, Kamna Jethmalani",1
2009,Bheebatsam,Action,Amma Rajasekhar,"Yuvan, Madhu Sharma, Shashank, Ajay",0
2009,Billa,Action,Meher Ramesh,"Prabhas, Anushka",1
2009,Boni,Action,Raj Pippalla,"Sumanth, Kriti Kharbanda, Trinetrudu",0
2009,Bumper Offer,,Jaya Ravindra,"Sairam Shankar, Bindu Madhavi, Sayaji Shinde",0
2009,Current,Romance,Surya Pratap,"Sushanth, Sneha Ullal",2
2009,Dill Boss,Comedy,Gankidi Raghavender Reddy,"Fayaz, Srinivas, Srithik, Bhargav, Sandeep",1
2009,Eenadu,Thriller/Drama,Chakri Toleti,"Kamal Haasan, Venkatesh",1
2009,Ek Niranjan,Action,Puri Jagannadh,"Prabhas, Kangana Ranaut, Sonu Sood",2
2009,Evaraina Epudaina,Romance,Marthand K. Shankar,"Varun Sandesh, Vimala Raman",0
2009,Ganesh,Family/Drama,M. Saravanan,"Ram, Kajal Aggarwal",2
2009,Gopi Gopika Godavari,Romance,Vamsi,"Venu, Kamalinee Mukherjee",1
2009,Indumathi,Thriller,Harsha P Reddy,"Shweta Bhardwaj, Sivaji",0
2009,Jayeebhava,Family/Drama,Naren Kondepati,"Kalyan Ram, Hansika Motwani",0
2009,Josh,Social,Vasu Varma,"Naga Chaitanya, Karthika Nair, J. D. Chakravarthy",0
2009,Kalavaramaye Madilo,Romantic musical,Satish Kasetty,"Kamal Kamaraju, Swati Reddy",0
2009,Kavya's Diary,Thriller,Karuna Prakash,"Charmy Kaur, Manjula Ghattamaneni",0
2009,Kick,Comedy,Surender Reddy,"Ravi Teja, Ileana D'Cruz, Shaam",2
2009,Kurradu,Romance,Sandeep Gunnam,"Varun Sandesh, Neha Sharma",1
2009,Konchem Ishtam Konchem Kashtam,Romance/Drama,"""Dolly"" Kishore Kumar","SIddharth, Tamannaah",1
2009,Magadheera,Adventure/Fantasy,S. S. Rajamouli,"Ram Charan Teja, Kajal Agarwal",2
2009,Mahatma,Social,Krishna Vamsi,"Srikanth, Bhavana",1
2009,Malli Malli,Thriller,Raaj Adithya,"Skanda, Kalyanee",1
2009,Manorama,Thriller,V Eeswar Reddy,"Charmy, Nishan",0
2009,Maska,Romance,B Gopal,"Ram, Hansika Motwani, Sheela",1
2009,Mesthri,Drama,Dasari Narayana Rao,"Dasari Narayana Rao, Mohan Babu, Vijay Kumar",1
2009,Mitrudu,Family/Drama,Mahadev,"Bala Krishna, Priyamani",1
2009,Naa Girl Friend Baga Rich,Thriller,M Nagendra Kumar,"Sivaji, Kaveri Jha",0
2009,Ninnu Kalisaaka,Romance,Siva Nageswara Rao,"Santosh Samrat, Chaitanya Krishna, Dipa Shah, Piaa Bajpai",0
2009,Oy!,Romance/Drama,Anand Ranga,"Siddharth, Shamili",1
2009,Pravarakhyudu,Romance,Madan,"Jagapati Babu, Priyamani",0
2009,Prayanam,Romance,Chandra Sekhar Yeleti,"Manoj Manchu, Payal Ghosh",1
2009,Punnami Naagu,Drama,A. Kodandarami Reddy,Mumaith Khan in dual role,2
2009,Raju Maharaju,Drama,Durga Shankaranadh,"Mohan Babu, Sharwanand, Ramya Krishna",1
2009,Saleem,Action,YVS Chowdary,"Vishnu Manchu, Ileana D'Cruz, Mohan Babu",0
2009,Sankham,Action,Siva,"T. Gopichand, Trisha Krishnan",2
2009,Sasirekha Parinayam,Romance,Krishna Vamsi,"Tarun, Genelia D'Souza",1
2009,Satyameva Jayathe,,Jeevitha,"Rajasekhar, Atul Kulkarni",1
2009,Shh...,Thriller,Hari Charan Prasad,"Shafi, Mithuna",2
2009,Siddham,Crime/Drama,J. D. Chakravarthy,"Jagapati Babu, Sindhu Menon",0
2009,Sontha Vooru,Drama,P Sunil Kumar Reddy,"Raja, Theertha",0
2009,Villagelo Vinayakudu,Comedy,Sai Kiran Adivi,"Krishnudu, Saranya Mohan",1
2008,Aalayam,Romance,Muthyala Subbaiah,"Sivaji, Honey Rose",1
2008,Aapada Mokkulavaadu,Political,Posani Krishna Murali,Nagendra Babu,0
2008,Aatadista,Action/Romance,A.S. Ravi Kumar,"Nitin, Kajal Agarwal",1
2008,Abbo Aadavallu,Erotic thriller,T. N. Raju,"Saila Katri, Vanita Reddy, Sruthi",1
2008,Adivishnu,Drama,Bharat Parepalli,"Suman, Sneha, Kota Srinivasa Rao",0
2008,Adhyakshaa,Drama,Marudhuri Raja,"Raghu Babu, Brahmaji, Jeeva",1
2008,Andamaina Abaddam,Romance,Raviraja Pinisetty,"Raja Abel, Kamna Jethmalani",0
2008,Andamaina Mansulo,Romance,R. P. Patnaik,"Rajiv, Sindhu Menon",1
2008,Ankusham,Drama,Saravana Sakthi,"Ramana, Sangeetha, Rithesh",0
2008,"Ankit, Pallavi & Friends",Buddy film,Hari Yelleti,"Nikhil Siddharth, Naresh, Megha Burman, Venu Isc",0
2008,Ashta Chamma,Comedy,Mohan Krishna Indraganti,"Nani, Swati Reddy",2
2008,Avakai Biryani,Drama,Anish Kuruvilla,Kamal Kamaraju,1
2008,Baladur,Action,K. R. Udhayashankar,"Ravi Teja, Krishna, Anushka Shetty, Chandra Mohan,Pradeep Rawat",1
2008,Bathukamma,Drama,T. Prabhakar,"Sindhu Tolani, Gorati Venkanna, Vijaya Bhaskar",2
2008,Bhadradri,Action,Mallikarjuna,"Raghumudri Srihari, Raja Abel, Nikita Thukral, Gajala",0
2008,Bhale Dongalu,Romance,K. Vijaya Bhaskar,"Tarun, Ileana D'Cruz, Jagapati Babu",0
2008,Black & White,Romance,Srikanth Vemulapalli,"Rajeev Kanakala, Sindhu Tolani, Jackie Shroff, Surekha Vani",1
2008,Blade Babji,Comedy,Devi Prasad,"Allari Naresh, Sayali Bhagat, Krishna Bhagawan,Brahmanandam",1
2008,Bommana Brothers Chandana Sisters,Comedy,Srinivasa Reddy,"Allari Naresh, Krishna Bhagawan, Farzana",0
2008,Brahmanandam Drama Company,Comedy,E. Srikanth Nahatha,"Sivaji, Ravi Krishna, Brahmanandam, Kamalinee Mukherjee",1
2008,Buddha,Biographical,Allani Sridhar,"Sunil Sharma, Kausha Rach, Suman, Puneet Issar",2
2008,Bujjigaadu,Romance,Puri Jagannadh,"Prabhas, Sanjana, Trisha Krishnan",1
2008,Call Center,Romance,,"Vamsi Krishna, Luna",1
2008,Cell,Drama,Venkata Narayana,"Sameer, Prabhakar, Sekhar, Nandu",1
2008,Chedugudu,Romance,,"Jayanth, Shwetha",1
2008,Chintakayala Ravi,Comedy,Yogie,"Venkatesh, Anushka Shetty, Mamta Mohandas",1
2008,City Life,Comedy,,"Venu Madhav, Aziz, Koutilya, Sonu, Ameer, Moloni Patel",0
2008,College Days to Marriage Days,Romance,Premchand,"Sandeep, Madhavi Latha",0
2008,Dasavatharam,Sci-fi Romance,K. S. Ravikumar,"Kamal Hassan, Asin Thottumkal, Mallika Sherawat,Nagesh, Jayapradha",2
2008,Deepavali,Family,Haribabu,"Venu, Megha Nair, Aarti Agarwal",2
2008,Devarakonda Veeraiah,Drama,R. Narayana Murthy,"R.Narayana Murthy, Sharafat",0
2008,Dhyeyam,Action,Jayasimha Reddy,"Sai Kiran, Karishma Kotak, Venu Madhav",0
2008,Donga Sachinollu,Comedy,Raja Vannemreddy,"Krishna Bhagavan, Raghu Babu, Ali, Rambha,Brahmanandam",1
2008,Dongala Bandi,Comedy,Satish Vegesna,"Allari Naresh, Tanya, Pooja Bharathi, Kovai Sarala,Venu Madhav",1
2008,Ek Police,Action,Kodi Ramakrishna,"Nagababu, Lakshana",1
2008,Ekaloveyudu,Romance,RK,"Uday Kiran, Kriti Ahuja, Bob Anthony",0
2008,Friends Colony,Drama,Achana Srinivas,"Anil kumar, Posani Krishna Murali, Poonam Singar, Sony Charista",0
2008,Gadi No.305 lo Devudu,Fantasy,Simbudevan,"Santhanam, Prakash Raj, Jyothirmayi, Madhumitha",0
2008,Gajibiji,Comedy,K. Vasu,"Ali, Farjana, Brahmanandam, Krishna Bhagawan",1
2008,Gamyam,Drama,Radhakrishna Jagarlamudi,"Allari Naresh, Sharwanand, Kamalinee Mukherjee",1
2008,Gorintaku,Family drama,V. R. Prathap,"Dr. Rajasekhar, Meera Jasmine, Aarti Agarwal",2
2008,Gunde Jhallumandi,Romance,Madan,"Uday Kiran, Aditi Sharma",1
2008,Hare Ram,"Action, Drama",Harsha Vardhan,"Kalyan Ram, Priyamani, Sindhu Tolani",1
2008,Hero,Romance,G. V. Sudhakar Naidu,"Nitin, Bhavana Menon, Ramya Krishna",2
2008,Highway,Action,,"Sai Kumar, Nataraj, Santosh Pavan, Rajeev Kanakala",2
2008,Homam,Action,J. D. Chakravarthy,"Jagapati Babu, J. D. Chakravarthy, Mamta Mohandas",2
2008,Idi Sangathi,Romance,Chandra Siddhartha,"Tabu, Abbas, Raja",1
2008,Indrajith,Action,V. R. Prasad,"Sai Kumar, Ramya Krishna, Sangeetha",0
2008,Jalsa,Romance/Action,Trivikram Srinivas,"Pawan Kalyan, Ileana D'Cruz, Mukesh Rishi",2
2008,John Appa Rao 40 plus,Comedy,Venkat Kuchipudi,"Krishna Bhagawan, Simran",0
2008,Kalidasu,Romance,G. Ravicharan Reddy,"Sushanth, Tamanna Bhatia, Jayasudha",1
2008,Kantri,Action,Meher Ramesh,"Jr. NTR, Hansika Motwani, Tanisha Mukherjee",1
2008,Kathanayakudu,Drama,P. Vasu,"Rajinikanth, Jagapati Babu",1
2008,Kausalya Supraja Rama,Comedy drama,Surya Prasad,"Meka Srikanth, Sivaji, Charmy Kaur, Gowri Munjal",1
2008,Keka,Romance,Teja,"Raja Abel, Ishana, Anup Kumar, Dharmavarapu Subramanyam",2
2008,King,Comedy,Sreenu Vaitla,"Nagarjuna Akkineni, Trisha Krishnan",2
2008,Koncham Kothaga,Thriller,Raju Rajendra Prasad,"Venkat, Tulip Joshi, Johnny Lever, Rajat Bedi",1
2008,Kotha Bangaru Lokam,Romance,Srikanth Addala,"Varun Sandesh, Shweta Prasad, Prakash Raj",1
2008,Krishna,Action/Comedy,V.V. Vinayak,"Ravi Teja, Trisha Krishnan, Bramhanandam",2
2008,Krishnarjuna,Drama,P. Vasu,"Vishnu, Nagarjuna Akkineni",2
2008,Kshudra,Thriller,Nagul,"Priyanka, Ramya, Kondavalasa Lakshmana Rao, Jeeva",0
2008,Kurkure,Romance,,"Duvvasi Mohan, Bhuvaneshwari",1
2008,Lakshmi Putrudu,Romance,Raj Kapoor,"Uday Kiran, Diya",1
2008,Maa Ayana Chanti Pilladu,Drama,Raja Vannem Reddy,"Sivaji, Meera Jasmine",0
2008,Mallepuvu,,V. Samudra,"Bhumika Chawla, Muralikrishna",1
2008,Mangathaayaru Tifin Centre,Drama,Venky,"Mumaith Khan, Ali, Shafi",0
2008,Michael Madana Kamaraju,Comedy,Nidhi Prasad,"Prabhu Deva, Charmy Kaur, Meka Srikanth, Sunil",0
2008,Mr. Medhavi,Romance,Neelakanta,"Raja, Genelia D'Souza",0
2008,Myaav,Suspense Thriller,,"Bhushan, Jackie Shroff, Gayathri Rao, Rachana, Waqar",0
2008,Nachavule,Romance,Ravi Babu,"Tanish, Madhavi Latha",1
2008,Nagaram,Action,Srinivas C. C.,"Meka Srikanth, Jagapathi Babu, Kaveri Jha",1
2008,Nee Sukhame Ne Koruthunna,Romance/Drama,Giri Babu,"Raja, Sneha",0
2008,Neninthe,Action,Puri Jagannadh,"Ravi Teja, Siya, Mumaith Khan",1
2008,Nenu Meeku Telusa...?,Thriller,Ajay Sastry,"Manoj Manchu, Sneha Ullal, Riya Sen",2
2008,Ninna Nedu Repu,Thriller,Lakshmikanth Chenna,"Ravi Krishna, Rekha Vedavyas, Tamanna Bhatia",1
2008,Okka Magadu,Action/Patriotism,Y.V.S. Chowdary,"Balakrishna Nandamuri, Nisha Kothari, Anushka",1
2008,Ontari,Action,Ramana,"Gopichand, Bhavana",1
2008,Pandu Rangudu,Devotional,K. Raghavendra Rao,"Balakrishna Nandamuri, Sneha, Tabu",1
2008,Parugu,Romance,Bhaskar,"Allu Arjun, Sheela, Prakash Raj",2
2008,Pelli Kani Prasad,Romance,Satyam Dwarapudi,"Allari Naresh, Sridevi Vijaykumar, Sivaji",1
2008,Pourudu,Drama,Raj Aditya,"Sumanth, Kajal Agarwal",1
2008,Premabandham,Romance,Agathiyan,"Aakash, Sridevika, Vani, Vijay Kumar, Saranya, Aiswarya",1
2008,Premabhishekam,Comedy,Vikram Gandhi,"Venu Madhav, Ruthika, Priya Mohan",1
2008,Raksha,Thriller,Vamsikrishna Akella,"Jagapathi babu, Kalyani, Bramhanandam",1
2008,Rainbow,Romance,V. N. Aditya,"Rahul, Sonal Chauhan, Sindhu Menon",1
2008,Ready,Comedy,Sreenu Vaitla,"Ram, Genelia D'Souza, Bramhanandam",1
2008,Siddu from Sikakulam,Romance,Eashwar,"Allari Naresh, Manjari Phadnis",0
2008,Souryam,Action,J Siva Kumar,"Gopichand, Anushka",1
2008,Sri Medaram Sammakka Sarakka Mahatyam,Devotional,,"Uday Babu, Prema",0
2008,Sundarakanda,Drama,Bapu,"Charmee Kaur, Allari Naresh",0
2008,Swagatham,Drama,Dasaradh,"Jagapati Babu, Anushka, Bhumika Chawla",2
2008,Ullasamga Utsahamga,Romance,A. Karunakaran,"Yasho Sagar, Sneha Ullal",1
2008,Vaana,Romance,M.S. Raju,"Vinay Rai, Meera Chopra",2
2008,Victory,,Ravi C. Kumar,"Nitin, Mamta Mohandas, Sindhu Tolani",1
2008,Vinayakudu,,Sai Kiran Adivi,"Sonia Deepti, Chinni Jayaram Yadav",2
2008,Vishaka Express,Thriller,Mullapudi Vara,"Allari Naresh, Rajiv Kanakala, Preeti Jhangiani,Sindhu Tolani",1
2007,Aata,Drama,V. N. Aditya,"Siddharth, Ileana D'Cruz",1
2007,Aakari Page,,,,0
2007,Adavari Matalaku Ardhale Verule,Comedy/Romance,Selvaraghavan,"Venkatesh, Trisha",1
2007,Adi Oka Idhile,,,,0
2007,Allare Allari,Comedy,Muppalaneni Siva,"Allari Naresh, Venu, Mallika Kapoor, Parvati Melton",1
2007,Amma Nanna Lekunte..,,,,1
2007,Anasuya,Thriller,Ravi Babu,Bhumika Chawla,0
2007,Anumanaspadam,Drama,Vamsi,"Aryan Rajesh, Hamsanandini, Tanikella Bharani, Jayaprakash Reddi",1
2007,Aa Roje,,,,1
2007,Athadevaru,,,,0
2007,Athidi,"Action, Drama",Surendra Reddy,"Mahesh Babu, Amrita Rao",1
2007,Athili Sattibabu LKG,Comedy,EVV Satyanarayana,"Allari Naresh, Kausha Rach, Vidisha",0
2007,Bahumathi,,,,1
2007,Bangaru Konda,,,,2
2007,Bhayya,,,,1
2007,Bhajantreelu,,M S Narayana,"Sivaji, Savyasachi, Sushmitha",2
2007,Boys And Girls (2007 film),,V. Rajagopal,"Arjun Singh, Saila Lopez",1
2007,Bhookailas,Comedy,Siva Nageswara Rao,"Venu Madhav, Mumaith Khan",0
2007,Brahma - The Creator,Drama,Cherukuri Srinivasa Rao,"Kiran Tej, Madhu Sharma",1
2007,Chandrahas,,,,0
2007,Chandamama,Comedy,Krishna Vamsi,"Navdeep, Kajal Aggarwal, Sindhu Menon, Siva Balaji",2
2007,Chirutha,"Action, Drama",Puri Jagannadh,"Ram Charan Teja, Neha Sharma",2
2007,Classmates,"Thriller, Drama",K. Vijaya Bhaskar,"Sumanth, Sadha, Kamalinee Mukherjee",0
2007,Desamuduru,Drama,Puri Jagannadh,"Allu Arjun, Hansika Motwani",1
2007,Devathalu (2007 film),Drama,Kodi Ramakrishna,"Rishi, Radhika, Bhanupriya",1
2007,Dhee,"Comedy, Drama",Srinu Vytla,"Vishnu, Genelia D'Souza",2
2007,Don,Action,Lawrence,"Nagarjuna, Anushka",2
2007,Dubai Seenu,Comedy,Srinu Vaitla,"Ravi Teja, Nayantara",1
2007,Enthavaralaina,,,,0
2007,Evadaithe Nakenti,Drama,"Samudra,Jeevitha","Rajasekhar, Samvrita",1
2007,Godava,,,,2
2007,Gnapakam,,,,1
2007,Gundammagari Manavadu (2007 film),Comedy,,"Ali, Sindhuri, Nicole, Kota, Tanikella Bharani, Vadivukkarasi, Draksharamam Saroja, Jajalalita, AVS, Mallikharjuna Rao",0
2007,Happy Days,Campus,Sekhar Kammula,"Varun Sandesh, Tamannaah Bhatia, Nikhil, Gayatri Rao",1
2007,Hara Hara Sembo Sankara,,,,1
2007,Hello… Premistaraa,,,,0
2007,Jagadam,Drama,Sukumar,"Ram, Isha Sahani",1
2007,Kalyanam,,,,1
2007,Kotta Kadha,,,,0
2007,Laila Majnu (2007 film),,,,1
2007,Lakshmi Kalyanam,Drama,Teja,"Kalyan Ram, Kajal Aggarwal, Sayaji Shinde",1
2007,Lakshyam,Action,Srivas,"Gopichand, Anushka",1
2007,Madhumasam,Drama,Chandra Siddhartha,"Sumanth, Parvati Melton, Sneha",0
2007,Maharadhi,"Action, Drama",P. Vasu,"Balakrishna, Sneha, Meera Jasmine",0
2007,Mantra,Thriller,,Charmee Kaur,1
2007,Muni,Drama,Lawrence,"Vedika, Rajkiran",0
2007,Munna,Drama,Vamsi,"Prabhas, Ileana D'Cruz",1
2007,Nava Vasantham,,,"Tarun Kumar, Priyamani",0
2007,Nee Navve Chaalu,,,,1
2007,Neeku Naku Madhya Something Something,,,,0
2007,Neevalle Neevalle,Romance,Jeeva,"Vinay Rai, Sadha, Tanisha Mukherjee",0
2007,Nekki & Neraj,Drama,Purna Adapala,"Sivaji, Poonam Kaur",0
2007,Notebook,,,,1
2007,Okkadunnadu,"Thriller, Drama",Chandra Sekhar Yeleti,"Gopichand, Neha Jhulka",1
2007,Operation Duryodhana,,,Srikanth,1
2007,Pagale Vennela,,C.V.Reddi,"Siva Balaji, Mythili",0
2007,Police Story 2,,,,0
2007,Poramboku,,Srinivas (director),"Navdeep, Ekta Khosla",0
2007,Premalekha Rasa,,,,1
2007,Raju Bhai,Action,Surya Kiran,"Manoj Manchu, Sheela, Dharmavarapu Subramanyam",0
2007,Satyabhama (film),,,,0
2007,Seema Sastry,,,,1
2007,Sunny,,,,0
2007,Shankardada Zindabad,"Comedy, Drama",Prabhu Deva,"Chiranjeevi, Srikanth, Karishma Kotak",1
2007,Sivaji - The Boss,Drama,S. Shankar,"Rajinikanth, Shriya",1
2007,Sri Mahalakshmi (2007 film),,,"Srihari, Suhasini",1
2007,Sri Satyanarayana Swamy,,,,0
2007,Takkari,"Comedy, Drama",Amma Rajasekhar,"Nitin, Sadha, Prakash Raj",0
2007,Tulasi,Action,,"Venkatesh, Nayantara",2
2007,Toss,,,"Upendra, Priyamani",2
2007,Veduka,,,,0
2007,Vihari,,,,0
2007,Vijayadasami,,,,1
2007,Yamagola,comedy,,"Srikanth, Venu",1
2007,Yamadonga,Comedy/Fantasy,S. S. Rajamouli,"Jr. NTR, Priyamani, Mamta Mohandas",1
2007,Yogi,Action/Drama,V. V. Vinayak,"Prabhas, Nayantara",1
2006,10th Class,Romance,Chandu,"Bharat, Saranya, Sunaina",1
2006,Aadhi Lakshmi,,Y.Suresh,Srikanth,1
2006,Aganthakudu,Thriller,Anil Kishore,"Siva Balaji, Nikita Thukral, Madhu Shalini",0
2006,Andala Ramudu,Comedy,P. Lakshmi Narayana,"Sunil, Arti Agarwal",1
2006,Annavaram,Action,Bhimaneni Srinivasa Rao,"Pawan Kalyan, Asin, Sandhya",1
2006,Amma Cheppindi,Drama,Gangaraju Gunnam,"Suhasini, Sharwanand, Shriya Reddy",1
2006,Asadhyudu,Action,Anil Krishna,Kalyan Ram,0
2006,Ashok,Action,Surender Reddy,"Jr. NTR, Sameera Reddy, Sonu Sood",0
2006,Asthram,,Suresh Krishna,"Mohanlal, Mammootty, Nedumudi Venu, Bharath Gopi",0
2006,Bangaram,Action,Dharani,"Pawan Kalyan, Reema Sen, Meera Chopra, Mukesh Rishi",2
2006,Bommarillu,Romance/Drama,Bhaskar,"Siddharth, Genelia D'Souza, Prakash Raj, Jayasudha",1
2006,"Boss, I Love You",Romance/Drama,V. N. Aditya,"Nagarjuna, Shriya saran, Nayantara, Poonam Bajwa",0
2006,Bhagyalakshmi Bumper Draw,Comedy,Nidhi Prasad,Rajendra Prasad,1
2006,Chendrika,,,,0
2006,Chinnodu,,Kanmani,"Sumanth, Charmme",2
2006,Chinuku,,,,1
2006,Chukkallo Chandrudu,Romance/Comedy,,"Siddharth Narayan, Charmme, Sada",2
2006,Devadasu,Romance,Y. V. S. Chowdary,"Ram, Ileana D'Cruz",2
2006,Game,,,"Mohan Babu, Vishnu, Shobana, Parvati Melton",1
2006,Gayam,,,"Bharath, Arya, Pooja, Padmapriya",1
2006,Godavari,Romance/Drama,Sekhar Kammula,"Sumanth, Kamalinee Mukherjee",1
2006,Gopi – Goda Meedha Pilli,,,"Allari Naresh, Jagapathi Babu",0
2006,Happy,Romance/Comedy,A. Karunakaran,"Allu Arjun, Genelia D'Souza",1
2006,Hope,National Award winning movi,Satish Kasetty,"D. Ramanaidu, Kalyani",0
2006,Khatarnak,Action/Comedy,Amma Rajasekhar,"Ravi Teja, Ileana D'Cruz",1
2006,Kithakithalu,Comedy,E.V.V. Satyanarayana,Allari Naresh,1
2006,Kittu,,,,0
2006,Kokila,,Konda,"Rajiv Kanakala, Raja, Saloni, Siva Balaji",2
2006,Maa Idhari Madhya,,Ramesh Maddineni,"Bharat, Vidisha, Brahmanandam",0
2006,Manodu,,Priyadarshini Ram,,1
2006,Maayajaalam,Comedy,,Srikanth,0
2006,Maya Bazaar,Fantasy,,"Raja, Bhoomika Chawla, S. P. Balu",1
2006,Nandanavanam 120 Km,Thriller/Mystery,Neelakanta,,0
2006,Oka V Chitram,,Teja,,0
2006,Party,Comedy,Ravi Babu,"Allari Naresh, Madhu Sharma, Shashank, Bramhanandam, Ravi Babu",2
2006,Pellaina Kothalo,Romance,Madan,"Jagapati Babu, Priyamani",1
2006,Pokiri,Action/Crime,Puri Jagannadh,"Mahesh Babu, Ileana D'Cruz, Prakash Raj",2
2006,Pothe Poni,,,"Sindhu Tolani, Siva Balaji",0
2006,Pournami,Romance/Periodic,Prabhu Deva,"Prabhas, Trisha Krishnan, Charmme",1
2006,Premanthe Inthe,,,"Navdeep, Poonam Bajwa",0
2006,Raam,,N. Shankar,"Nitin, Genelia D'Souza",2
2006,Rajababu,,,Raja Sekhar,0
2006,Rakhi,Action,Krishna Vamsi,"Jr. NTR, Charmy Kaur, Ileana D'Cruz",2
2006,Raraju,,K. R. Udhayashankar,"T. Gopichand, Meera Jasmine",1
2006,Sainikudu,Action,Gunasekhar,"Mahesh Babu, Trisha Krishnan, Irfan Khan",1
2006,Samanyudu,,C. Ravi Kumar,Jagapati Babu,0
2006,Sarada Saradaga,Comedy,S.V. Krishna Reddy,"Srikanth, Rajendra Prasad, Sindhu Tolani",0
2006,Seetha Ramudu,,Shyam Prasad,"Sivaji, Ankita, Rahul Dev",2
2006,Shiva 2006,Crime,Ram Gopal Varma,,2
2006,Shock,Crime/Drama,Harish Shankar,"Ravi Teja, Jyothika",2
2006,Shivakasi,Action,Arjun,"Arjun, Jagapati Babu",0
2006,Sri Krishna 2006,Comedy,Vijeyendra Prasad,"Srikanth, Venu",2
2006,Sri Ramadasu,Drama,K. Raghavendra Rao,"Sneha, Akkineni Nageswara Rao, Suman, Veda Sastry",1
2006,Srinu C/O Anu,,,,0
