YEAR,Title,Genre,Director,Cast,LEVEL
2005,Bhavani IPS,Action,G. Kicha,"Sneha, Kota Srinivasa Rao, Vivek",1
2005,Aivar,Drama,Sai Prasad,"Perarasan, Vijay Anand, Ilah, Athulya",1
2005,Lathika,Masala,Dr. Srinivasan,"Dr. Srinivasan, Meenakshi Kailash, Rahman",1
2005,Minsaaram,Romance,N. Selvakumar,"Thol. Thirumavalavan, Yuvaraaj, Madhusantha, Sowganthi",1
2005,Avargalum Ivargalum,Drama,Veera Pandian,"Sathish, Vimal Natarajan, Aishwarya, Supraja, Agathiyan",1
2005,Muthukku Muthaaga,Drama,Rasu Madhuravan,"Natraj, Ilavarasu, Vikranth, Oviya, Monica, Saranya Ponvannan",1
2005,Kullanari Koottam,Romance,Sribalaji,"Vishnu Vishal, Remya Nambeesan",1
2005,Kumara,Romance,T. K. Shanmughasundaram,"Ratheeshvaratha, Roopashree",1
2005,Padai Soozha,Masala,A. S. Prabhu,"Ganesh Prasad, Prasad Raj, Varshini",1
2005,Sattapadi Kutram,Action,S. A. Chandrasekhar,"Sathyaraj, Vikranth, Bhanu, Harish Kalyan, Komal Sharma",1
2005,Nil Gavani Sellathey,Suspense thriller,Anand K. Chakravarthy,"Anand K. Chakravarthy, Jagan, Dhansika, Lakshmi Nair",1
2005,,,,,1
2005,Appavi,Drama,R. Raghuraj,"Gautham, Suhani Kalita, K. Bhagyaraj",1
2005,Nanjupuram,"Thriller, Fantasy",Charles,"Raaghav, Monica",1
2005,Thenkasi Pakkathula,Drama,A. Anthony,"Ajay, Ashmitha",1
2005,Maapillai,Masala,Suraj,"Dhanush, Hansika Motwani, Manisha Koirala",1
2005,,,,,1
2005,Ponnar Shankar,Epic,Thyagarajan,"Prashanth, Pooja Chopra, Divya Parameshwaran, Sneha, Kushboo, Prakash Raj, Jayaram",1
2005,Ko,Thriller,K. V. Anand,"Jeeva, Karthika Nair, Ajmal, Piaa Bajpai",1
2005,,,,,1
2005,Vikadakavi,Romance,G. Krishnan,"Sathish, Amala Paul",1
2005,Kadhal Meipada,Romance,Ravi Aacharya,"Vishnu Priyan, Madhumitha, Thalaivasal Vijay",1
2005,Vaanam,"Action, Drama",Krish,"Silambarasan, Bharath, Anushka Shetty, Prakash Raj, Saranya",1
2005,,,,,1
2005,Poova Thalaiya,Drama,Sanjay Ram,"Udhaya, Sherin, Megha Nair",1
2005,Engeyum Kadhal,Romance,Prabhu Deva,"Jayam Ravi, Hansika Motwani",1
2005,Paasakaara Nanbargal,Drama,Firoze Khan,"Ajmal Khan, Divya Nagesh",1
2005,Azhagarsamiyin Kudhirai,Comedy drama,Suseenthiran,"Appukutty, Saranya Mohan, Advaita",1
2005,Sankarankovil,Drama,Pazhanivel Raja,"Kanal Kannan, Roopika, Prabhu",1
2005,Narthagi,Drama,G. Vijayabathma,"Vivin, Swathi, Kalki",1
2005,Kandaen,Romantic comedy,A. C. Mugil,"Shanthnoo Bhagyaraj, Rashmi Gautham, Santhanam",1
2005,Maithanam,Drama,M. S. Sakthivel,"M. A. Kennedy, Suresh Guru, Jyothi Raj, Swasika",1
2005,Suttum Vizhi Chudare,Romance,Thilakar,"Chandru, Vinith, Sushma, Priyashri, Jeeva",1
2005,Eththan,Action,L. Suresh,"Vimal, Sanusha",1
2005,Sabash Sariyaana Potti,Comedy,Venu Arvind,"Jayaram, Sriram Karthik, Anjana Thamburatti, Deepa Narendra",1
2005,Aanmai Thavarael,Crime thriller,D. Kuzhandai Velappan,"Dhurva, Shruthi, Sampath Raj",1
2005,Oru Santhippil,Adult,A. Sridhar,"M. S. Arulmani, Paveena",1
2005,Aaranya Kaandam,"Mob, Neo-noir",Thiagarajan Kumararaja,"Jackie Shroff, Ravi Krishna, Sampath Raj, Yasmin Ponnappa",1
2005,Aasaipadugiren,Romance,Balu Manivannan,"Sekhar, Gayathri",1
2005,Shanthi Appuram Nithya,Erotic thriller,Murali Vishwa,"Magha Aditya, Archana Sharma",1
2005,Anaagarigam,Erotic,Krishna Devan,"Vibu, Prajwal Poovaiah, Vagitha, Rishikesh, Bobbylona",1
2005,Avan Ivan,Comedy drama,Bala,"Arya, Vishal, Janani Iyer, Madhu Shalini",1
2005,,,,,1
2005,Pillaiyar Theru Kadaisi Veedu,"Romance, Action",Thirumalai Kishore,"Jithan Ramesh, Sanchita Padukone, Suhasini",1
2005,Udhayan,Action,Chaplin,"Arulnithi, Praneetha",1
2005,Nootrenbadhu,Romantic drama,P. Jayendra,"Siddharth, Priya Anand, Nithya Menen",1
2005,Arumbu Meesai Kurumbu Paarvai,Romance,Vetri Veeran,"Chandru, Jayanthi",1
2005,Theneer Viduthi,Romance,S. S. Kumaran,"Aadith Arun, Reshmi Menon",1
2005,Venghai,Masala,Hari,"Dhanush, Tamannaah Bhatia, Rajkiran",1
2005,,,,,1
2005,Deiva Thirumagal,Drama,A. L. Vijay,"Vikram, Anushka Shetty, Amala Paul, Baby Sara",1
2005,,,,,1
2005,Kanchana,Comedy horror,Raghava Lawrence,"Raghava Lawrence, R. Sarathkumar, Lakshmi Rai",1
2005,,,,,1
2005,Bodinayakanur Ganesan,Action,Gnanam,"Harikumar, Arundhathi, Sai Ravi",1
2005,Karungali,Drama,M. Kalanjiyam,"Kalanjiyam, Anjali, Srinivas, Sunitha Varma, Asmitha",1
2005,Markandeyan,Action,FEFSI Vijayan,"Sabarash, Savika Chaiyadej (Pinky), Nivedhitha, Srihari",1
2005,Veppam,Drama,Anjana Ali Khan,"Karthik Kumar, Nani, Nithya Menen, Bindu Madhavi",1
2005,Doo,Romance,Sriram Padmanabhan,"Sanjay, Nakshatra, Sangeetha Bhatt",1
2005,Potta Potti,Sports comedy,Yuvaraj,"Sadagoppan Ramesh, Harini",1
2005,Ramanathapuram,Romance,J. J. Hasen,"Rakesh, Archana Sharma",1
2005,Konjam Mazhai Konjam Veyil,Drama,Ekadasi,"Tej, Nakshatra, Hansifa",1
2005,Rowthiram,Action,Gokul,"Jiiva, Shriya Saran",1
2005,,,,,1
,Saghakkal,Drama,L. Muthukumara Swamy,"Sanjeev, Advaita",1
2005,Sankarankovil,Drama,Palanivel Raja,"Kanal Kannan, Rupika Ramnath, Nasser, Prabhu",1
2005,Uyarthiru 420,Action,Premnath,"Snehan, Meghana Raj, Akshara Gowda, Akshaya, Vaseegaran",1
2005,En Ullam Unnai Theduthe,Romance,N. Selvaraj,"N. Selvaraj, Manjula Vijayakumar, Anandraj, Dhaamu",1
2005,Mittai,Romance,M. S. Anbu,"Santhosh, Prabha, Mayya Unni",1
2005,Mudhal Idam,Romantic comedy,R. Kumaran,"Vidharth, Kavitha Nair, Kishore",1
2005,Vengayam,Drama,Sankagiri Rajkumar,"Satyaraj, Alexander, Paveena",1
2005,Puli Vesham,Drama,P. Vasu,"R. K., Karthik, Sadha, Divya Padmini",1
2005,Yuvan Yuvathi,Romance,G. N. R. Kumaravelan,"Bharath, Rima Kallingal",1
2005,Mankatha,"Action, Thriller",Venkat Prabhu,"Ajith Kumar, Arjun, Trisha, Lakshmi Rai, Andrea, Vaibhav, Anjali",1
2005,,,,,1
2005,Aayutha Porattam,Action,Jai Akash,"Jai Akash, Preeti Minal, Anita Reddy",1
2005,Kasethan Kadavulada,Comedy,Thirumalai,"Charan, Pandiarajan, Karunas, Kamna Jethmalani, Sathyan, Divya Padmini",1
2005,Mathikettan Salai,Drama,G. Patturajan,"Adarsh, Divya Nagesh",1
2005,Engeyum Eppodhum,Romantic drama,M. Saravanan,"Jai, Anjali, Sharvanand, Ananya",1
2005,,,,,1
2005,Vanthaan Vendraan,Action thriller,R. Kannan,"Jiiva, Nandha, Taapsee Pannu",1
2005,Aayiram Vilakku,Drama,S. P. Hosimin,"Sathyaraj, Shanthnoo Bhagyaraj, Sana Khan",1
2005,Aduthathu,Thriller,Thakkaali Srinivasan,"Sriman, Meenal, Ilavarasu, Nassar",1
2005,Thigattadha Kadhal,Erotic,Manoj,,1
2005,Muran,Thriller,Rajjan Madhav,"Prasanna, Cheran, Haripriya, Nikita Thukral, Suma Bhattacharya",1
2005,Vaagai Sooda Vaa,"Period piece, Romantic drama",A. Sargunam,"Vimal, Iniya, K. Bhagyaraj",1
2005,Vedi,Action-masala,Prabhu Deva,"Vishal, Sameera Reddy, Poonam Kaur",1
2005,,,,,1
2005,Vellore Maavattam,Action,R. N. R. Manohar,"Nandha, Poorna",1
2005,Sadhurangam,Political drama,Karu Pazhaniappan,"Srikanth, Sonia Agarwal",1
2005,Raa Raa,Romantic comedy,Sandilya,"Udhaya, Shweta Basu Prasad",1
2005,Varnam,,S. M. Raju,"Giri, Ashwatha, Monica, Samarth",1
2005,Varudangal 20,Erotic,K. Kennedy,Meenkhotti,1
2005,Keezhatheru Kicha,Comedy,N. S. Madhavan,"Ramesh Ram, Dharsha, Natassha, Ganja Karuppu",1
2005,Uyirin Yedai 21 Ayiri,Erotic,E. L. Indrajith,"E.L.Indrajith, Thilagan, Sangamithra",1
2005,7aam Arivu,Science fiction,A. R. Murugadoss,"Suriya, Shruti Haasan, Johnny Tri Nguyen, Avinash",1
2005,,,,,1
2005,Velayudham,Action-masala,M. Raja,"Vijay, Genelia D'Souza, Hansika Motwani, Saranya Mohan",1
2005,,,,,1
2005,Konjam Sirippu Konjam Kobam,Romance,Sampoornam,"Mahesh, Anusha",1
2005,Naa Sivanagiren,,V. K. Gnanashekar,"Udhay Karthik, Varsha, Aditya, Premkumar, Sugumar",1
2005,Thambi Vettothi Sundaram,Drama,Vadivudaiyan,"Karan, Anjali, Saravanan",1
2005,Vithagan,Action,R. Parthiban,"Parthiban, Poorna, Milind Soman",1
2005,Marudhavelu,,RKR Adhimolam,"Kailash, Akansha, Nakshatra",1
2005,Mayakkam Enna,Romantic drama,Selvaraghavan,"Dhanush, Richa Gangopadhyay",1
2005,,,,,1
2005,Othigai,Romance,A. M. Bhaskar,"Jai Akash, Archana Sharma",1
2005,Paalai,Drama,Senthamizhan,"Shammu, Sunil",1
2005,Poraali,Action-Drama film,Samuthirakani,"M. Sasikumar, Allari Naresh, Swati Reddy, Vasundhara, Niveda",1
2005,Osthi,Action-masala film,Dharani,"Silambarasan, Richa Gangopadhyay, Githan Ramesh, Sonu Sood",1
2005,,,,,1
2005,Venmani,,Kathaka Thirumavalavan,Karthik Jai,1
2005,Neeye En Kadhali,,Chinni Jayanth,Chinni Jayanth,1
2005,Mambattiyan,Action,Thyagarajan,"Prashanth, Meera Jasmine, Mumaith Khan",1
2005,Uchithanai Muharnthaal,Drama,Pughazhendi Thangaraj,"Neenika, Sathyaraj, Seeman, Sangeetha",1
2005,Mouna Guru,Action,Shantha Kumar,"Arulnithi, Iniya, John Vijay, Uma Riyaz Khan",1
2005,Rajapattai,Action-masala,Suseenthiran,"Vikram, Deeksha Seth, K. Vishwanath",1
2005,,,,,1
2005,Magan Kanakku,,,Ramana,1
2005,Maharaja,Comedy,Manoharan,"Sathya, Anjali, Nassar, Anita Hassanandani",1
,Paavi,,,,1
2005,Padhinettan Kudi Ellai Arambam,,,Prithivi Pandiarajan,1
2005,Karuthakannan Rekla Race,,,,1
2005,Vazhividu Kanney Vazhividu,,,,1
2006,Nanban,Comedy-drama,Shankar,"Vijay, Jiiva, Srikanth, Ileana D'Cruz",1
2006,Kollaikaran,Drama,Tamil Selvan,"Vidharth, Sanchita Shetty",1
2006,Vettai,Action—masala,N. Linguswamy,"Arya, R. Madhavan, Sameera Reddy, Amala Paul",1
2006,Medhai,Drama,N. T. G. Saravanan,"Ramarajan, Kaushika, Vadivelu",1
2006,Paari,Drama,Rajini,"Rahul, Teena",1
2006,Settai Dhanam,Drama,Sathish R.,"Krish, Varsha, Chaplin Balu",1
2006,Theni Maavattam,Romance,P. R. Kaumaarimuthu,"Gopalkandhan, Varsha",1
2006,Marina,Comedy-drama,Pandiraj,"Siva Karthikeyan, Oviya, Jayaprakash",1
2006,Sengathu Bhoomiyilae,Drama,Rathna Kumar,"Pavan, Mirchi Senthil, Priyanka Nair, Sunu Lakshmi",1
2006,Dhoni,Drama,Prakash Raj,"Prakash Raj, Akash Puri, Radhika Apte",1
2006,,,,,1
2006,Oru Mazhai Naangu Saaral,Romance,Anand,"Ravi, Sudharshan, Ramya",1
2006,Oru Nadigaiyin Vaakkumoolam,Drama,Rajkrishna,"Sonia Agarwal, Sukran, Kovai Sarala, Ganja Karuppu",1
2006,Soozhnilai,Drama,T. Senthuran,"Sathya, Paveena, Dhina, Nizhalgal Ravi",1
2006,Vachaathi,Drama,Ravi Thambi,"Rethna Ramesh, Dharshana, Y. Gee. Mahendra",1
2006,Vilayada Vaa,Romance,Vijay Nantha,"Viswanath Balaji, Divya Padmini",1
2006,Ambuli,Fantasy,Hari Shankar,"R. Parthiban, R. Ajai, P. S. Srijith, Sanam Shetty",1
2006,,,Hareesh Narayan,,1
2006,Kadhalil Sodhappuvadhu Yeppadi,Romantic comedy,Balaji Mohan,"Siddharth, Amala Paul",1
2006,,,,,1
2006,Muppozhudhum Un Karpanaigal,Romantic thriller,Elred Kumar,"Adharvaa, Amala Paul",1
2006,Udumban,Action—drama,Ramji S. Balan,"Dileep Roger, Sana, Radhika",1
2006,Kathal Paathai,Romance,Balaji,"Vino Kumar, Neelima, Vidya, Suman Shetty",1
2006,Virudhanagar Sandhippu,Drama,VSD Rengarajan,"Chandru, Denna, K. R. Vijaya",1
2006,Aravaan,Period piece,Vasanthabalan,"Aadhi, Pasupathy, Dhansika, Archana Kavi",1
2006,Kondaan Koduthaan,Drama,G. Rajendran,"Kadhir Kaman, Advaitha",1
2006,Shankar Oor Rajapalayam,Drama,Veera,"Kanthesh, Hasika, Arun, Veerapandiyan",1
2006,Naanga,Drama,Selva,"Sanjai Krishna, Vinod, Nivas, Udhay, Kasthuri, Vishnu Priya, Shivani Bhai",1
2006,Pathirama Pathukkunga,Drama,C. Somasundaram,"Sharan, Swathi, Vaiyapuri",1
2006,Sevarkodi,Romance,R. Subramanian,"Arun Balaji, Bhama",1
2006,Kazhugu,Comedy thriller,Sathyasiva,"Krishna Sekhar, Bindu Madhavi, Thambi Ramaiah",1
2006,Maasi,Action,G. Kicha,"Arjun, Archana Gupta, Hema, Kota Srinivasa Rao",1
2006,Vinmeengal,Drama,Vignesh Menon,"Rahul Ravindran, Anuja Iyer, Shikha",1
2006,Aayiram Muthangaludam Thenmozhi,Adult Comedy,Shanmugha Raj,"Venkatesh, Akshara",1
2006,Kadhal Pisase,Comedy,Aravindan,"Aravindan, Anitha Reddy, Midhuna, Santhanam",1
2006,Kandha,Drama,K. Vishwanath,"Karan, Mithra Kurian",1
2006,Nandha Nandhitha,Romance,Rama Siva,"Surya Prathap, Hemachandran, Meghana Raj",1
2006,3,Romantic drama,Aishwarya R. Dhanush,"Dhanush, Shruti Haasan",1
2006,Meeravudan Krishna,Romance,A. Krishna,"A. Krishna, Shwetha, Radha",1
2006,Mudhalvar Mahatma,Biographical,A. Balakrishnan,"Kanakaraj, Anupam Kher",1
2006,Othakkuthirai,Romantic drama,J. Srinivasan,"Thiru, Anu Krishna",1
2006,Otha Veedu,Thriller,Balu Malarvannan,"Dileep Kumar, Jahnavi Kamath",1
2006,Suriya Nagaram,Drama,Ma. Chellamuthu,"Rahul Ravindran, Meera Nandan, R. V. Udayakumar",1
2006,Asthamanam,Romance,Bandi Sarojkumar,"Munnar Ramesh, Rajesh Kanagasabai, Victoria, Vidya, Sharan, Raghu",1
2006,Mazhaikaalam,Romance,S. Deepan,"Sreeram, Saranya Nag, Ganja Karuppu",1
2006,Nandu Bhaskar,,,,1
2006,Oru Kal Oru Kannadi,Comedy,M. Rajesh,"Udhayanidhi Stalin, Hansika Motwani, Santhanam",1
2006,Pachai Engira Kaathu,Drama,Keera,"Vaasagar, Saranya, Appukutty Saravanan",1
2006,Aduthathu,Thriller,Thakkaali Srinivasan,"Sriman, Meenal, Darshini, Nassar",1
2006,Maattuthavani,Drama,Pavithran,"Vimal, Soori",1
2006,Mye,Political drama,Chi. Ra. Gopalan,"Vishnupriyan, Shweta Prasad",1
2006,Ooh La La La,Romance,Jyothi Krishna,"Jyothi Krishna, Divya Bhandari",1
2006,Aathi Narayana,Drama,Vetrivendhan,"Kajan, Meera Jasmine",1
2006,Leelai,Romance,Andrew Louis,"Shiv Pandit, Manasi Parekh Gohil, Santhanam",1
,Padam Parthu Kadhai Sol,Suspense thriller,Benjamin Prabhu,"Tarun Shatriya, Shikha, Darshan",1
2006,Gaantham,Romance,V. M. Saravanan,"Tej, Rashmi, Pandiarajan",1
2006,Parama Guruµ,Drama,J. S. Manimaran,"J. S. Manimaran, Sreeja",1
2006,Vazhakku Enn 18/9,Drama,Balaji Sakthivel,"Sri, Mithun Murali, Urmila Mahanta, Manisha Yadav",1
2006,Kalakalappu,Comedy,Sundar C.,"Vimal, Shiva, Anjali, Oviya",1
2006,Kandathum Kanadhathum,Romance,Seelan,"Vikas, Swasika",1
,Raattinam,Romance,Thangasamy,"Lagubaran, Swathi, Ajay Athith",1
2006,Anbulla Manvizhiye,Romance,Bramman,"Sunil, Nazir, Hasini, Risha, Vadivukkarasi",1
2006,Ishtam,Romance,Prem Nizar,"Vimal, Nisha Aggarwal",1
,Konjum Mainakkale,Drama,Karthikeyan,"Udhay, Mohanapriya, Akshatha",1
2006,Idhayam Thiraiarangam,Romance,Ramki Ramakrishnan,"Anand, Swetha, Manobala, Kavitha",1
2006,Manam Kothi Paravai,Romantic comedy,Ezhil,"Sivakarthikeyan, Aathmiya",1
2006,Mayanginen Thayanginen,,Vendhan,"Nithin Sathya, Disha Pandey",1
2006,Thadaiyara Thaakka,Action,Magizh Thirumeni,"Arun Vijay, Mamta Mohandas",1
2006,Krishnaveni Panjaalai,Romance,Dhanapal Padmanabhan,"Hemachandran, Nandana, Rajiv Krishna",1
2006,Porkodi 10am Vaguppu,Drama,Pazha Suresh,"Praveen, Brindha",1
2006,Thoothuvan,Drama,Mohan Roop,"Aditya, Gowri, Archana, Nikhil",1
2006,Marupadiyum Oru Kadhal,Romance,Vasu Baskar,"Anirudh, Jyoshna, Suman, Vadivelu",1
2006,Murattu Kaalai,Action-masala,K. Selva Bharathy,"Sundar C, Sneha, Sindhu Tolani",1
2006,Saguni,Political satire,Shankar Dayal,"Karthi, Pranitha, Santhanam, Kota Srinivasa Rao, Raadhika",1
2006,Naan Ee,Fantasy,S. S. Rajamouli,"Nani, Samantha, Sudeep",1
2006,Billa II,Gangster-thriller,Chakri Toleti,"Ajith Kumar, Parvathy Omanakuttan, Bruna Abdullah, Vidyut Jamwal, Sudhanshu Pandey",1
2006,Maalai Pozhudhin Mayakathilaey,Romance,Narayan Nagendra Rao,"Aari, Shubha Phutela",1
2006,Pechiyakka Marumagan,Drama,V. P. Bala Kumar,"Tarun Gopi, Urvashi, Thambi Ramaiah",1
2006,Pollangu,Crime thriller,Gandhi Marx,"Ravi Rahul, Nisha Lalwani",1
2006,Suzhal,Action,Jayan R Krishnaa,"Atul Kulkarni, Fariz, Hemachandran, Prathap K. Pothan, Nizhalgal Ravi",1
2006,Madhubana Kadai,Comedy,Kamala Kannan,"Karthivel, Dhyana, Arvind Annamalai",1
2006,Mirattal,Masala,Madhesh,"Vinay Rai, Sharmila Mandre, Prabhu",1
2006,Aasami,Drama,Aandar Raj,"Ramesh, Santhana Bharathi, Pandu, Shakeela, Aarthi",1
2006,Yugam,Drama,Sribavansekar,"Rahul Madhav, Deepthi Nambiar",1
2006,Adhisaya Ulagam-3D,Fantasy,Shakthi Scott,"Livingston, Ananda Kannan, Prithvi, Sreelakshmy, Latha Rao",1
2006,Eppadi Manasukkul Vanthai,Romance,P. V. Prasad,"Vishva, Irfaan, Tanvi Vyas",1
2006,Palayamkottai,Action,G. Shekar,"G. Shekar, Inbanila, Bose Venkat",1
2006,Panithuli,Romance,Natty Kumar,"Ganesh Venkatraman, Shobhana Shankar, Kalpana Pandit",1
2006,Sri Ramakrishna Darsanam,Drama,G. N. Dass,"Shashi Kumar, Lakshmi, Delhi Ganesh",1
2006,Attakathi,Romantic comedy,Pa. Ranjit,"Dinesh, Nandita, Iyshwarya Rajesh",1
2006,Iruvan,Drama,E. S. Muruganandam,"Praveen, Prakash, Shaina",1
2006,Naan,Crime thriller,Jeeva Shankar,"Vijay Antony, Siddharth Venugopal, Rupa Manjari, Vibha Natarajan, Anuya Bhagvath",1
2006,Etho Seithai Ennai,Drama,Elvin Bosser,"Shakthi, Liyasree, Anand, Anand Babu",1
2006,Pandi Oliperukki Nilayam,Romantic comedy,Rasu Madhuravan,"Sabarish, Sunaina, Ganja Karuppu, Karunas",1
2006,Poovampatty,,Pudugai Marisa,"Sandeep, Sri Shalini, Lavanya, Vaagai Chandrasekar",1
2006,18 Vayasu,Psychological thriller,R. Panneerselvam,"Johnny, Gayathrie Shankar",1
2006,Aachariyangal,,Harshavardhan,"Thaman Kumar, Iyshwarya Rajesh, Reethu Mangal, Narayanan",1
2006,Anil,,ARS,"Anil Bharath, Ashrith Bhanu",1
,Avan Appadithan,Adult thriller,SP Raja,"Jayan Vaikuntha, Karuna, Della Raj, Sasha, Babilona",1
2006,Perumaan,,J. Rajesh Kannan,"Arjun, Shruti, Sriram Vedam",1
2006,Mugamoodi,Superhero,Mysskin,"Jiiva, Narain, Pooja Hegde, Nassar, Selvaah",1
,Valiban Suttrum Ulagam,Spoof,AR Lalithaswamy,"MGR Siva, MGR Hari",1
2006,Arakkonam,Crime thriller,S. S. Reddy,"Sriman, Prachi Adhikari, Ponnambalam",1
2006,Kalla Parunthu,Adult Romance,Idhayan,"Amsavel, Manju, Shobana",1
2006,Mannaru,Drama,S. Jaishankar,"Appukutty, Thambi Ramaiah, Swathy, Vaishali",1
2006,Paagan,Romantic comedy,Aslam,"Srikanth, Janani Iyer, Kovai Sarala",1
2006,Nellai Sandhippu,Drama,Naveen,"Rohit, Bhushan, Megha Nair",1
2006,Sundarapandian,Drama,S. R. Prabhakaran,"M. Sasikumar, Lakshmi Menon, Vijay Sethupathi, Soori",1
2006,Chaarulatha,Horror,Pon Kumaran,"Priyamani, Skanda, Saranya Ponvannan, Seetha",1
2006,Saattai,Drama,Anbazhagan,"Samuthirakani, Mahima Nambiar, Ajmal Khan, Thambi Ramaiah, Swasika",1
2006,Thaandavam,Action,A. L. Vijay,"Vikram, Anushka Shetty, Amy Jackson, Lakshmi Rai",1
2006,English Vinglish,Drama,Gauri Shinde,"Sridevi, Priya Anand, Ajith Kumar",1
2006,Pudhiya Kaaviyam,Drama,Pe Na Ramesh,"Dilip, Jahnavi Kamath, Athesh, Alwha Vasu",1
2006,Sembattai,Drama,Ganesh,"Dileepan, Srijith, Gowri Nambiar",1
2006,Maattrraan,Action thriller,K. V. Anand,"Suriya, Kajal Aggarwal, Tara, Sachin Khedekar",1
2006,Soundarya,Erotic thriller,Chandramohan,"Govind, 'Killer' Kasim, Rithoosan, Sarath, Santosh",1
2006,Amridha Yokam,Drama,A Manicka Raj,"Sridhar, Vennila",1
2006,Koyambedu Perundhu Nilayam,Romance,R. Manivasagan,"Ashok, Anvitha",1
2006,Pizza,Romantic thriller,Karthik Subburaj,"Vijay Sethupathi, Remya Nambeesan",1
2006,Thiruthani,Action,Perarasu,"Bharath, Sunaina, Rajkiran, Pandiarajan",1
2006,Aarohanam,Drama,Lakshmy Ramakrishnan,"Viji Chandrasekhar, Jayaprakash, Uma Padmanabhan",1
2006,Chakravarthy Thirumagan,Comedy,L. Purushottaman,MGR Siva,1
2006,Mayilu,Drama,Jeevan,"Sri, Shammu",1
2006,Vavval Pasanga,Drama,Suresh,"Rahul, Utthara Unni",1
2006,Ariyaan,,P. Karthikeyan,"Santosh Bhavan, Ragini Dwivedi",1
2006,Asaivam,Romance,Kishore,"Sidhaarth, Jennifer, Srija",1
2006,Magan,,,,1
2006,Yaaruku Theriyum,Thriller,Kalabhavan Mani,"Kalabhavan Mani, Nishan, Jayaprakash, Riyaz Khan, Harish Raj, Sanjana Singh",1
2006,Ajantha,,Rajppa Ravishankar,"Ramana, Vinu Mohan, Honey Rose, Sai Kiran, Vandana Gupta",1
2006,Ammavin Kaipesi,Drama,Thangar Bachan,"Shanthnu Bhagyaraj, Iniya",1
2006,Kasi Kuppam,Drama,Arun,"Aadarsh, Archana",1
2006,Podaa Podi,Romance,Vignesh Shivaa,"Silambarasan, Varalaxmi Sarathkumar, Shobana",1
2006,Thuppakki,Action,A. R. Murugadoss,"Vijay, Kajal Aggarwal, Vidyut Jamwal, Jayaram",1
2006,Kai,Romance,Vinoth Raghava,"Vijith, Joshima",1
2006,Naduvula Konjam Pakkatha Kaanom,Comedy,Balaji Tharaneetharan,"Vijay Sethupathi, Gayathrie Shankar",1
2006,Neerparavai,Drama,Seenu Ramasamy,"Vishnu, Sunaina, Nandita Das, Saranya Ponvannan",1
2006,Sun Sun Thatha,Drama,Nassar,"Abhi Mehdi Hassan, Jamali Shadat, Nassar",1
2006,Kumki,Drama,Prabhu Solomon,"Vikram Prabhu, Lakshmi Menon",1
2006,Neethaane En Ponvasantham,Romance,Gautham Menon,"Jiiva, Samantha, Santhanam",1
2006,Sattam Oru Iruttarai,Action,Sneha Britto,"Thaman Kumar, Piaa Bajpai, Bindu Madhavi, Reemma Sen",1
2006,Akilan,,,"Dr. Saravanan, Vidya, Rajkapoor",1
2006,Kandu Pudichitten,,,,1
2006,Kozhi Koovuthu,Drama,K. I. Ranjith,"Ashok, Sija Rose, Rohini, Bose Venkat",1
2006,Lollu Dhadha Parak Parak,Comedy,Mansoor Ali Khan,"Mansoor Ali Khan, Anjana, Aarthi, Shakeela, Venniradai Moorthy",1
2006,Paraseega Mannan,Action thriller,J. Suresh,"J. Suresh, Sruthi Lakshmi, Ramesh Khanna, KK",1
2006,Puthumughangal Thevai,Drama,Maneesh Babu,"Sivaji Dev, Rajesh Yadhav, Muktha Bhanu, Vishnu Priya",1
2007,Kalla Thuppakki,Comedy,Logiyas,"Kutty Anand, Sampath Ram, Viccy, Prabhakaran, Sravanthika",1
2007,Kanavu Kadhalan,Romance,Thiruna Annan,"Udhay, Saritha Yadav, Meera Krishnan",1
2007,Kurumbukkara Pasanga,Drama,T. Samydurai,"Sanjeev, Monica, Manobala, Pandiarajan",1
2007,Mayil Paarai,Romance,P. Siva Kumar,,1
2007,Nanbargal Gavanathirkku,Drama,K. Jayakumar,"Varshan, Manisha Jith, Sanjeev",1
2007,Nimidangal,Crime,Geetha Krishnan,"Shashank, Priyanka, Suman, Atul Kulkarni",1
2007,Alex Pandian,Action (film genre),Suraj,"Karthi, Anushka Shetty, Santhanam, Nikita Thukral, Milind Soman, Suman",1
2007,Kanna Laddu Thinna Aasaiya,Comedy,K. S. Manikandan,"Santhanam, Srinivasan, Vishakha Singh, Sethu",1
2007,Samar,Action,Thiru,"Vishal, Trisha Krishnan, Sunaina",1
2007,Puthagam,Drama,Vijay Adhiraj,"Sathya, Jagapati Babu, Rakul Preet Singh, Sanjay Bharathi, Rachana Maurya",1
2007,Vijayanagaram,Drama,Tanveer,"Sivan, Hasini, Bhanu Chander, Aryan",1
2007,Pathaayiram Kodi,Comedy,Srinivasan Sundar,"Dhruv Bhandari, Madalasa Sharma, Vivek, Kanishka Soni",1
2007,Kadal,Drama,Mani Ratnam,"Gautham Karthik, Thulasi Nair, Arvind Swamy, Arjun, Lakshmi Manchu",1
2007,David,Drama,Bejoy Nambiar,"Vikram, Jiiva, Tabu, Isha Sharvani, Lara Dutta",1
2007,Vishwaroopam,Spy thriller,Kamal Haasan,"Kamal Haasan, Pooja Kumar, Rahul Bose, Andrea Jeremiah",1
2007,,,,,1
2007,Nesam Nesapaduthe,Romance,Rajasuriyan,"Vendhan, Arasi, Ragava",1
